SN,open,high,low,close,change,pct_change,turnover,date
4966,229.36,229.36,229.36,229.36,0,0,0,26/06/2002
4967,229.33,229.33,229.33,229.33,0,0,0,25/06/2002
4968,229.1,229.1,229.1,229.1,0,0,0,24/06/2002
4969,227.67,227.67,227.67,227.67,0,0,0,21/06/2002
4970,227.24,227.24,227.24,227.24,0,0,0,19/06/2002
4971,226.83,226.83,226.83,226.83,0,0,0,18/06/2002
4972,225.29,225.29,225.29,225.29,0,0,0,17/06/2002
4973,226.04,226.04,226.04,226.04,0,0,0,14/06/2002
4974,228.26,228.26,228.26,228.26,0,0,0,13/06/2002
4975,230.69,230.69,230.69,230.69,0,0,0,12/06/2002
4976,231.34,231.34,231.34,231.34,0,0,0,11/06/2002
4977,231.45,231.45,231.45,231.45,0,0,0,10/06/2002
4978,231.17,231.17,231.17,231.17,0,0,0,07/06/2002
4979,231.83,231.83,231.83,231.83,0,0,0,06/06/2002
4980,232.79,232.79,232.79,232.79,0,0,0,05/06/2002
4981,232.59,232.59,232.59,232.59,0,0,0,04/06/2002
4982,232.31,232.31,232.31,232.31,0,0,0,03/06/2002
4983,233.28,233.28,233.28,233.28,0,0,0,31/05/2002
4984,233.89,233.89,233.89,233.89,0,0,0,30/05/2002
4985,234.25,234.25,234.25,234.25,0,0,0,29/05/2002
4986,233.47,233.47,233.47,233.47,0,0,0,28/05/2002
4987,234.05,234.05,234.05,234.05,0,0,0,27/05/2002
4988,238.19,238.19,238.19,238.19,0,0,0,24/05/2002
4989,235.88,235.88,235.88,235.88,0,0,0,23/05/2002
4990,241.45,241.45,241.45,241.45,0,0,0,22/05/2002
4991,241.08,241.08,241.08,241.08,0,0,0,21/05/2002
4992,239.9,239.9,239.9,239.9,0,0,0,20/05/2002
4993,239.54,239.54,239.54,239.54,0,0,0,17/05/2002
4994,237.62,237.62,237.62,237.62,0,0,0,16/05/2002
4995,238.42,238.42,238.42,238.42,0,0,0,15/05/2002
4996,239.09,239.09,239.09,239.09,0,0,0,14/05/2002
4997,238.65,238.65,238.65,238.65,0,0,0,13/05/2002
4998,240.46,240.46,240.46,240.46,0,0,0,10/05/2002
4999,234.72,234.72,234.72,234.72,0,0,0,09/05/2002
5000,243.63,243.63,243.63,243.63,0,0,0,08/05/2002
5001,240.04,240.04,240.04,240.04,0,0,0,07/05/2002
5002,230.77,230.77,230.77,230.77,0,0,0,06/05/2002
5003,224.69,224.69,224.69,224.69,0,0,0,03/05/2002
5004,221.73,221.73,221.73,221.73,0,0,0,02/05/2002
5005,221.43,221.43,221.43,221.43,0,0,0,01/05/2002
5006,220.17,220.17,220.17,220.17,0,0,0,30/04/2002
5007,219.51,219.51,219.51,219.51,0,0,0,29/04/2002
5008,218.55,218.55,218.55,218.55,0,0,0,26/04/2002
5009,218.09,218.09,218.09,218.09,0,0,0,25/04/2002
5010,216.83,216.83,216.83,216.83,0,0,0,24/04/2002
5011,215.45,215.45,215.45,215.45,0,0,0,23/04/2002
5012,215.1,215.1,215.1,215.1,0,0,0,22/04/2002
5013,217.14,217.14,217.14,217.14,0,0,0,19/04/2002
5014,216.94,216.94,216.94,216.94,0,0,0,18/04/2002
5015,216.36,216.36,216.36,216.36,0,0,0,17/04/2002
5016,215.15,215.15,215.15,215.15,0,0,0,16/04/2002
5017,214.94,214.94,214.94,214.94,0,0,0,15/04/2002
5018,216.21,216.21,216.21,216.21,0,0,0,12/04/2002
5019,219.14,219.14,219.14,219.14,0,0,0,11/04/2002
5020,217.45,217.45,217.45,217.45,0,0,0,10/04/2002
5021,214.55,214.55,214.55,214.55,0,0,0,09/04/2002
5022,212.66,212.66,212.66,212.66,0,0,0,08/04/2002
5023,208.92,208.92,208.92,208.92,0,0,0,05/04/2002
5024,208.93,208.93,208.93,208.93,0,0,0,04/04/2002
5025,211.11,211.11,211.11,211.11,0,0,0,03/04/2002
5026,209.7,209.7,209.7,209.7,0,0,0,02/04/2002
5027,201.06,201.06,201.06,201.06,0,0,0,01/04/2002
5028,198.81,198.81,198.81,198.81,0,0,0,29/03/2002
5029,205.52,205.52,205.52,205.52,0,0,0,27/03/2002
5030,213.71,213.71,213.71,213.71,0,0,0,26/03/2002
5031,213.74,213.74,213.74,213.74,0,0,0,25/03/2002
5032,209.67,209.67,209.67,209.67,0,0,0,22/03/2002
5033,204.28,204.28,204.28,204.28,0,0,0,21/03/2002
5034,200.18,200.18,200.18,200.18,0,0,0,20/03/2002
5035,192.71,192.71,192.71,192.71,0,0,0,19/03/2002
5036,186.94,186.94,186.94,186.94,0,0,0,18/03/2002
5037,186.22,186.22,186.22,186.22,0,0,0,15/03/2002
5038,187.88,187.88,187.88,187.88,0,0,0,14/03/2002
5039,193.83,193.83,193.83,193.83,0,0,0,13/03/2002
5040,195.46,195.46,195.46,195.46,0,0,0,11/03/2002
5041,198.37,198.37,198.37,198.37,0,0,0,08/03/2002
5042,204.79,204.79,204.79,204.79,0,0,0,07/03/2002
5043,208.53,208.53,208.53,208.53,0,0,0,06/03/2002
5044,211.76,211.76,211.76,211.76,0,0,0,05/03/2002
5045,215.89,215.89,215.89,215.89,0,0,0,04/03/2002
5046,218.59,218.59,218.59,218.59,0,0,0,01/03/2002
5047,220.28,220.28,220.28,220.28,0,0,0,28/02/2002
5048,222.45,222.45,222.45,222.45,0,0,0,27/02/2002
5049,223.46,223.46,223.46,223.46,0,0,0,26/02/2002
5050,225.11,225.11,225.11,225.11,0,0,0,25/02/2002
5051,226.03,226.03,226.03,226.03,0,0,0,22/02/2002
5052,228.75,228.75,228.75,228.75,0,0,0,21/02/2002
5053,230.5,230.5,230.5,230.5,0,0,0,20/02/2002
5054,233.75,233.75,233.75,233.75,0,0,0,18/02/2002
5055,234.97,234.97,234.97,234.97,0,0,0,15/02/2002
5056,234.82,234.82,234.82,234.82,0,0,0,14/02/2002
5057,236.6,236.6,236.6,236.6,0,0,0,13/02/2002
5058,236.01,236.01,236.01,236.01,0,0,0,12/02/2002
5059,236.06,236.06,236.06,236.06,0,0,0,11/02/2002
5060,236.42,236.42,236.42,236.42,0,0,0,08/02/2002
5061,240.41,240.41,240.41,240.41,0,0,0,07/02/2002
5062,245.4,245.4,245.4,245.4,0,0,0,06/02/2002
5063,247.15,247.15,247.15,247.15,0,0,0,05/02/2002
5064,248.72,248.72,248.72,248.72,0,0,0,04/02/2002
5065,251.41,251.41,251.41,251.41,0,0,0,01/02/2002
5066,251.96,251.96,251.96,251.96,0,0,0,31/01/2002
5067,252.73,252.73,252.73,252.73,0,0,0,30/01/2002
5068,252.83,252.83,252.83,252.83,0,0,0,28/01/2002
5069,256.96,256.96,256.96,256.96,0,0,0,25/01/2002
5070,253.2,253.2,253.2,253.2,0,0,0,24/01/2002
5071,255.04,255.04,255.04,255.04,0,0,0,23/01/2002
5072,255.91,255.91,255.91,255.91,0,0,0,22/01/2002
5073,257.73,257.73,257.73,257.73,0,0,0,21/01/2002
5074,259.75,259.75,259.75,259.75,0,0,0,18/01/2002
5075,260.65,260.65,260.65,260.65,0,0,0,17/01/2002
5076,262.88,262.88,262.88,262.88,0,0,0,16/01/2002
5077,261.44,261.44,261.44,261.44,0,0,0,15/01/2002
5078,258.91,258.91,258.91,258.91,0,0,0,14/01/2002
5079,255.92,255.92,255.92,255.92,0,0,0,10/01/2002
5080,262.2,262.2,262.2,262.2,0,0,0,09/01/2002
5081,261.56,261.56,261.56,261.56,0,0,0,08/01/2002
5082,260.67,260.67,260.67,260.67,0,0,0,07/01/2002
5083,261.08,261.08,261.08,261.08,0,0,0,03/01/2002
5084,263.09,263.09,263.09,263.09,0,0,0,02/01/2002
5085,266.28,266.28,266.28,266.28,0,0,0,01/01/2002
5086,269.75,269.75,269.75,269.75,0,0,0,31/12/2001
5087,271.43,271.43,271.43,271.43,0,0,0,28/12/2001
5088,273.2,273.2,273.2,273.2,0,0,0,27/12/2001
5089,274.36,274.36,274.36,274.36,0,0,0,26/12/2001
5090,278.21,278.21,278.21,278.21,0,0,0,25/12/2001
5091,277.84,277.84,277.84,277.84,0,0,0,24/12/2001
5092,280.05,280.05,280.05,280.05,0,0,0,21/12/2001
5093,280.62,280.62,280.62,280.62,0,0,0,20/12/2001
5094,282.8,282.8,282.8,282.8,0,0,0,19/12/2001
5095,283.75,283.75,283.75,283.75,0,0,0,18/12/2001
5096,283.33,283.33,283.33,283.33,0,0,0,17/12/2001
5097,284.48,284.48,284.48,284.48,0,0,0,14/12/2001
5098,286.9,286.9,286.9,286.9,0,0,0,13/12/2001
5099,287.42,287.42,287.42,287.42,0,0,0,12/12/2001
5100,287.42,287.42,287.42,287.42,0,0,0,11/12/2001
5101,290.49,290.49,290.49,290.49,0,0,0,10/12/2001
5102,290.57,290.57,290.57,290.57,0,0,0,07/12/2001
5103,288.97,288.97,288.97,288.97,0,0,0,06/12/2001
5104,287.78,287.78,287.78,287.78,0,0,0,05/12/2001
5105,287.26,287.26,287.26,287.26,0,0,0,04/12/2001
5106,288.72,288.72,288.72,288.72,0,0,0,03/12/2001
5107,287.7,287.7,287.7,287.7,0,0,0,30/11/2001
5108,287.63,287.63,287.63,287.63,0,0,0,29/11/2001
5109,288.83,288.83,288.83,288.83,0,0,0,28/11/2001
5110,283.98,283.98,283.98,283.98,0,0,0,27/11/2001
5111,290.07,290.07,290.07,290.07,0,0,0,26/11/2001
5112,296.01,296.01,296.01,296.01,0,0,0,23/11/2001
5113,297.51,297.51,297.51,297.51,0,0,0,22/11/2001
5114,299.38,299.38,299.38,299.38,0,0,0,21/11/2001
5115,300.34,300.34,300.34,300.34,0,0,0,20/11/2001
5116,301.15,301.15,301.15,301.15,0,0,0,19/11/2001
5117,300.15,300.15,300.15,300.15,0,0,0,13/11/2001
5118,298.19,298.19,298.19,298.19,0,0,0,12/11/2001
5119,297.19,297.19,297.19,297.19,0,0,0,09/11/2001
5120,297.52,297.52,297.52,297.52,0,0,0,07/11/2001
5121,296.35,296.35,296.35,296.35,0,0,0,06/11/2001
5122,290.97,290.97,290.97,290.97,0,0,0,05/11/2001
5123,289.98,289.98,289.98,289.98,0,0,0,02/11/2001
5124,287.79,287.79,287.79,287.79,0,0,0,01/11/2001
5125,287.17,287.17,287.17,287.17,0,0,0,31/10/2001
5126,285.25,285.25,285.25,285.25,0,0,0,30/10/2001
5127,283.06,283.06,283.06,283.06,0,0,0,22/10/2001
5128,282.75,282.75,282.75,282.75,0,0,0,19/10/2001
5129,281.8,281.8,281.8,281.8,0,0,0,18/10/2001
5130,281.5,281.5,281.5,281.5,0,0,0,17/10/2001
5131,281.21,281.21,281.21,281.21,0,0,0,16/10/2001
5132,282.79,282.79,282.79,282.79,0,0,0,15/10/2001
5133,282.05,282.05,282.05,282.05,0,0,0,12/10/2001
5134,281.89,281.89,281.89,281.89,0,0,0,11/10/2001
5135,282.83,282.83,282.83,282.83,0,0,0,10/10/2001
5136,282.16,282.16,282.16,282.16,0,0,0,09/10/2001
5137,282.68,282.68,282.68,282.68,0,0,0,08/10/2001
5138,282.34,282.34,282.34,282.34,0,0,0,05/10/2001
5139,282.11,282.11,282.11,282.11,0,0,0,04/10/2001
5140,281.39,281.39,281.39,281.39,0,0,0,03/10/2001
5141,278.01,278.01,278.01,278.01,0,0,0,02/10/2001
5142,276.46,276.46,276.46,276.46,0,0,0,01/10/2001
5143,276.07,276.07,276.07,276.07,0,0,0,28/09/2001
5144,275.09,275.09,275.09,275.09,0,0,0,27/09/2001
5145,275.23,275.23,275.23,275.23,0,0,0,26/09/2001
5146,277.79,277.79,277.79,277.79,0,0,0,25/09/2001
5147,279.65,279.65,279.65,279.65,0,0,0,24/09/2001
5148,283.38,283.38,283.38,283.38,0,0,0,21/09/2001
5149,282.96,282.96,282.96,282.96,0,0,0,20/09/2001
5150,279.92,279.92,279.92,279.92,0,0,0,19/09/2001
5151,275.13,275.13,275.13,275.13,0,0,0,18/09/2001
5152,273.01,273.01,273.01,273.01,0,0,0,17/09/2001
5153,265.22,265.22,265.22,265.22,0,0,0,14/09/2001
5154,261.37,261.37,261.37,261.37,0,0,0,13/09/2001
5155,269.17,269.17,269.17,269.17,0,0,0,12/09/2001
5156,274.34,274.34,274.34,274.34,0,0,0,11/09/2001
5157,276.91,276.91,276.91,276.91,0,0,0,10/09/2001
5158,280.93,280.93,280.93,280.93,0,0,0,07/09/2001
5159,280.93,280.93,280.93,280.93,0,0,0,06/09/2001
5160,282.78,282.78,282.78,282.78,0,0,0,05/09/2001
5161,282.95,282.95,282.95,282.95,0,0,0,04/09/2001
5162,281.83,281.83,281.83,281.83,0,0,0,03/09/2001
5163,281.04,281.04,281.04,281.04,0,0,0,31/08/2001
5164,280.37,280.37,280.37,280.37,0,0,0,30/08/2001
5165,281.13,281.13,281.13,281.13,0,0,0,29/08/2001
5166,292.53,292.53,292.53,292.53,0,0,0,28/08/2001
5167,295.17,295.17,295.17,295.17,0,0,0,27/08/2001
5168,298.85,298.85,298.85,298.85,0,0,0,24/08/2001
5169,299.34,299.34,299.34,299.34,0,0,0,23/08/2001
5170,309.91,309.91,309.91,309.91,0,0,0,22/08/2001
5171,317.34,317.34,317.34,317.34,0,0,0,21/08/2001
5172,312.41,312.41,312.41,312.41,0,0,0,20/08/2001
5173,320.32,320.32,320.32,320.32,0,0,0,17/08/2001
5174,322.13,322.13,322.13,322.13,0,0,0,16/08/2001
5175,314.95,314.95,314.95,314.95,0,0,0,15/08/2001
5176,314.04,314.04,314.04,314.04,0,0,0,14/08/2001
5177,316.39,316.39,316.39,316.39,0,0,0,13/08/2001
5178,319.49,319.49,319.49,319.49,0,0,0,10/08/2001
5179,319.9,319.9,319.9,319.9,0,0,0,09/08/2001
5180,329.09,329.09,329.09,329.09,0,0,0,08/08/2001
5181,329.51,329.51,329.51,329.51,0,0,0,07/08/2001
5182,321.12,321.12,321.12,321.12,0,0,0,06/08/2001
5183,316.92,316.92,316.92,316.92,0,0,0,03/08/2001
5184,325.6,325.6,325.6,325.6,0,0,0,02/08/2001
5185,325.21,325.21,325.21,325.21,0,0,0,01/08/2001
5186,323.64,323.64,323.64,323.64,0,0,0,31/07/2001
5187,322.45,322.45,322.45,322.45,0,0,0,30/07/2001
5188,321.96,321.96,321.96,321.96,0,0,0,27/07/2001
5189,321.16,321.16,321.16,321.16,0,0,0,26/07/2001
5190,321.16,321.16,321.16,321.16,0,0,0,25/07/2001
5191,329.89,329.89,329.89,329.89,0,0,0,24/07/2001
5192,329.77,329.77,329.77,329.77,0,0,0,23/07/2001
5193,334.64,334.64,334.64,334.64,0,0,0,20/07/2001
5194,337.88,337.88,337.88,337.88,0,0,0,19/07/2001
5195,343.13,343.13,343.13,343.13,0,0,0,18/07/2001
5196,346.8,346.8,346.8,346.8,0,0,0,17/07/2001
5197,352.25,352.25,352.25,352.25,0,0,0,16/07/2001
5198,348.43,348.43,348.43,348.43,0,0,0,13/07/2001
5199,334.75,334.75,334.75,334.75,0,0,0,12/07/2001
5200,326.14,326.14,326.14,326.14,0,0,0,11/07/2001
5201,322.74,322.74,322.74,322.74,0,0,0,10/07/2001
5202,322.94,322.94,322.94,322.94,0,0,0,09/07/2001
5203,327.28,327.28,327.28,327.28,0,0,0,06/07/2001
5204,324.75,324.75,324.75,324.75,0,0,0,05/07/2001
5205,325.94,325.94,325.94,325.94,0,0,0,04/07/2001
5206,327.94,327.94,327.94,327.94,0,0,0,03/07/2001
5207,331.05,331.05,331.05,331.05,0,0,0,02/07/2001
5208,332.69,332.69,332.69,332.69,0,0,0,29/06/2001
5209,333.8,333.8,333.8,333.8,0,0,0,28/06/2001
5210,334.39,334.39,334.39,334.39,0,0,0,27/06/2001
5211,335.17,335.17,335.17,335.17,0,0,0,26/06/2001
5212,336.34,336.34,336.34,336.34,0,0,0,25/06/2001
5213,336.87,336.87,336.87,336.87,0,0,0,21/06/2001
5214,336.22,336.22,336.22,336.22,0,0,0,20/06/2001
5215,334.5,334.5,334.5,334.5,0,0,0,19/06/2001
5216,332.81,332.81,332.81,332.81,0,0,0,18/06/2001
5217,331.3,331.3,331.3,331.3,0,0,0,15/06/2001
5218,333.18,333.18,333.18,333.18,0,0,0,13/06/2001
5219,338.05,338.05,338.05,338.05,0,0,0,12/06/2001
5220,342.25,342.25,342.25,342.25,0,0,0,01/06/2001
5221,340.43,340.43,340.43,340.43,0,0,0,31/05/2001
5222,339.49,339.49,339.49,339.49,0,0,0,30/05/2001
5223,338.73,338.73,338.73,338.73,0,0,0,29/05/2001
5224,338.99,338.99,338.99,338.99,0,0,0,28/05/2001
5225,339.24,339.24,339.24,339.24,0,0,0,25/05/2001
5226,337.46,337.46,337.46,337.46,0,0,0,24/05/2001
5227,336.98,336.98,336.98,336.98,0,0,0,23/05/2001
5228,334.26,334.26,334.26,334.26,0,0,0,22/05/2001
5229,334.26,334.26,334.26,334.26,0,0,0,21/05/2001
5230,364.19,364.19,364.19,364.19,0,0,0,18/05/2001
5231,329.8,329.8,329.8,329.8,0,0,0,17/05/2001
5232,332.84,332.84,332.84,332.84,0,0,0,16/05/2001
5233,344.02,344.02,344.02,344.02,0,0,0,15/05/2001
5234,351.08,351.08,351.08,351.08,0,0,0,14/05/2001
5235,355.6,355.6,355.6,355.6,0,0,0,11/05/2001
5236,358.28,358.28,358.28,358.28,0,0,0,10/05/2001
5237,360.81,360.81,360.81,360.81,0,0,0,09/05/2001
5238,364.63,364.63,364.63,364.63,0,0,0,08/05/2001
5239,365.25,365.25,365.25,365.25,0,0,0,04/05/2001
5240,365.2,365.2,365.2,365.2,0,0,0,03/05/2001
5241,366.98,366.98,366.98,366.98,0,0,0,02/05/2001
5242,366.73,366.73,366.73,366.73,0,0,0,01/05/2001
5243,368.38,368.38,368.38,368.38,0,0,0,30/04/2001
5244,367.98,367.98,367.98,367.98,0,0,0,27/04/2001
5245,366.52,366.52,366.52,366.52,0,0,0,26/04/2001
5246,365.84,365.84,365.84,365.84,0,0,0,25/04/2001
5247,366.13,366.13,366.13,366.13,0,0,0,24/04/2001
5248,365.58,365.58,365.58,365.58,0,0,0,23/04/2001
5249,366.78,366.78,366.78,366.78,0,0,0,20/04/2001
5250,366.39,366.39,366.39,366.39,0,0,0,19/04/2001
5251,367.37,367.37,367.37,367.37,0,0,0,18/04/2001
5252,366.21,366.21,366.21,366.21,0,0,0,17/04/2001
5253,366.6,366.6,366.6,366.6,0,0,0,16/04/2001
5254,369.05,369.05,369.05,369.05,0,0,0,13/04/2001
5255,370.31,370.31,370.31,370.31,0,0,0,12/04/2001
5256,369.99,369.99,369.99,369.99,0,0,0,11/04/2001
5257,372.62,372.62,372.62,372.62,0,0,0,10/04/2001
5258,409.56,409.56,409.56,409.56,0,0,0,09/04/2001
5259,374.58,374.58,374.58,374.58,0,0,0,06/04/2001
5260,372.86,372.86,372.86,372.86,0,0,0,05/04/2001
5261,376.97,376.97,376.97,376.97,0,0,0,04/04/2001
5262,375.95,375.95,375.95,375.95,0,0,0,03/04/2001
5263,386.87,386.87,386.87,386.87,0,0,0,30/03/2001
5264,378.01,378.01,378.01,378.01,0,0,0,29/03/2001
5265,375.07,375.07,375.07,375.07,0,0,0,28/03/2001
5266,373.97,373.97,373.97,373.97,0,0,0,27/03/2001
5267,382.58,382.58,382.58,382.58,0,0,0,26/03/2001
5268,376.98,376.98,376.98,376.98,0,0,0,23/03/2001
5269,377.48,377.48,377.48,377.48,0,0,0,22/03/2001
5270,378.49,378.49,378.49,378.49,0,0,0,21/03/2001
5271,385.45,385.45,385.45,385.45,0,0,0,20/03/2001
5272,388.4,388.4,388.4,388.4,0,0,0,19/03/2001
5273,390.2,390.2,390.2,390.2,0,0,0,16/03/2001
5274,390.88,390.88,390.88,390.88,0,0,0,15/03/2001
5275,391.88,391.88,391.88,391.88,0,0,0,14/03/2001
5276,395.85,395.85,395.85,395.85,0,0,0,13/03/2001
5277,397.61,397.61,397.61,397.61,0,0,0,12/03/2001
5278,396.26,396.26,396.26,396.26,0,0,0,08/03/2001
5279,393.24,393.24,393.24,393.24,0,0,0,07/03/2001
5280,393.6,393.6,393.6,393.6,0,0,0,06/03/2001
5281,391.59,391.59,391.59,391.59,0,0,0,05/03/2001
5282,377.2,377.2,377.2,377.2,0,0,0,02/03/2001
5283,375.17,375.17,375.17,375.17,0,0,0,01/03/2001
5284,375.29,375.29,375.29,375.29,0,0,0,28/02/2001
5285,398,398,398,398,0,0,0,27/02/2001
5286,402.55,402.55,402.55,402.55,0,0,0,23/02/2001
5287,415.1,415.1,415.1,415.1,0,0,0,22/02/2001
5288,424.92,424.92,424.92,424.92,0,0,0,20/02/2001
5289,430.77,430.77,430.77,430.77,0,0,0,19/02/2001
5290,431.45,431.45,431.45,431.45,0,0,0,16/02/2001
5291,439.41,439.41,439.41,439.41,0,0,0,15/02/2001
5292,443.35,443.35,443.35,443.35,0,0,0,14/02/2001
5293,452.53,452.53,452.53,452.53,0,0,0,13/02/2001
5294,451.57,451.57,451.57,451.57,0,0,0,12/02/2001
5295,455.34,455.34,455.34,455.34,0,0,0,09/02/2001
5296,458.73,458.73,458.73,458.73,0,0,0,08/02/2001
5297,460.85,460.85,460.85,460.85,0,0,0,07/02/2001
5298,464.01,464.01,464.01,464.01,0,0,0,06/02/2001
5299,462.52,462.52,462.52,462.52,0,0,0,05/02/2001
5300,465.39,465.39,465.39,465.39,0,0,0,02/02/2001
5301,467.02,467.02,467.02,467.02,0,0,0,01/02/2001
5302,468.07,468.07,468.07,468.07,0,0,0,31/01/2001
5303,468.41,468.41,468.41,468.41,0,0,0,30/01/2001
5304,467.35,467.35,467.35,467.35,0,0,0,26/01/2001
5305,465.37,465.37,465.37,465.37,0,0,0,25/01/2001
5306,460.5,460.5,460.5,460.5,0,0,0,24/01/2001
5307,460.79,460.79,460.79,460.79,0,0,0,23/01/2001
5308,459.28,459.28,459.28,459.28,0,0,0,22/01/2001
5309,458.37,458.37,458.37,458.37,0,0,0,19/01/2001
5310,458.82,458.82,458.82,458.82,0,0,0,18/01/2001
5311,460.29,460.29,460.29,460.29,0,0,0,17/01/2001
5312,460.86,460.86,460.86,460.86,0,0,0,16/01/2001
5313,462.59,462.59,462.59,462.59,0,0,0,15/01/2001
5314,464.76,464.76,464.76,464.76,0,0,0,12/01/2001
5315,468.4,468.4,468.4,468.4,0,0,0,10/01/2001
5316,474.52,474.52,474.52,474.52,0,0,0,09/01/2001
5317,479.23,479.23,479.23,479.23,0,0,0,08/01/2001
5318,482.2,482.2,482.2,482.2,0,0,0,05/01/2001
5319,486.56,486.56,486.56,486.56,0,0,0,04/01/2001
5320,486.58,486.58,486.58,486.58,0,0,0,03/01/2001
5321,486.09,486.09,486.09,486.09,0,0,0,02/01/2001
5322,487.26,487.26,487.26,487.26,0,0,0,01/01/2001
5323,488.01,488.01,488.01,488.01,0,0,0,31/12/2000
5324,489.03,489.03,489.03,489.03,0,0,0,27/12/2000
5325,493.4,493.4,493.4,493.4,0,0,0,26/12/2000
5326,494.71,494.71,494.71,494.71,0,0,0,25/12/2000
5327,489.07,489.07,489.07,489.07,0,0,0,22/12/2000
5328,489.74,489.74,489.74,489.74,0,0,0,21/12/2000
5329,488.5,488.5,488.5,488.5,0,0,0,20/12/2000
5330,488.5,488.5,488.5,488.5,0,0,0,19/12/2000
5331,487.4,487.4,487.4,487.4,0,0,0,18/12/2000
5332,486.05,486.05,486.05,486.05,0,0,0,15/12/2000
5333,484.53,484.53,484.53,484.53,0,0,0,14/12/2000
5334,488.01,488.01,488.01,488.01,0,0,0,13/12/2000
5335,489.74,489.74,489.74,489.74,0,0,0,12/12/2000
5336,495.65,495.65,495.65,495.65,0,0,0,11/12/2000
5337,494.22,494.22,494.22,494.22,0,0,0,08/12/2000
5338,497.24,497.24,497.24,497.24,0,0,0,07/12/2000
5339,500.48,500.48,500.48,500.48,0,0,0,06/12/2000
5340,502.75,502.75,502.75,502.75,0,0,0,05/12/2000
5341,508.98,508.98,508.98,508.98,0,0,0,04/12/2000
5342,508.58,508.58,508.58,508.58,0,0,0,01/12/2000
5343,502.85,502.85,502.85,502.85,0,0,0,30/11/2000
5344,489.32,489.32,489.32,489.32,0,0,0,29/11/2000
5345,510.86,510.86,510.86,510.86,0,0,0,28/11/2000
5346,533.96,533.96,533.96,533.96,0,0,0,27/11/2000
5347,543.85,543.85,543.85,543.85,0,0,0,24/11/2000
5348,545.82,545.82,545.82,545.82,0,0,0,23/11/2000
5349,544.94,544.94,544.94,544.94,0,0,0,22/11/2000
5350,544.14,544.14,544.14,544.14,0,0,0,21/11/2000
5351,543.44,543.44,543.44,543.44,0,0,0,20/11/2000
5352,540.28,540.28,540.28,540.28,0,0,0,17/11/2000
5353,526.9,526.9,526.9,526.9,0,0,0,16/11/2000
5354,519.33,519.33,519.33,519.33,0,0,0,15/11/2000
5355,513.7,513.7,513.7,513.7,0,0,0,14/11/2000
5356,507.51,507.51,507.51,507.51,0,0,0,13/11/2000
5357,505.91,505.91,505.91,505.91,0,0,0,10/11/2000
5358,499.11,499.11,499.11,499.11,0,0,0,09/11/2000
5359,493.94,493.94,493.94,493.94,0,0,0,07/11/2000
5360,482.93,482.93,482.93,482.93,0,0,0,06/11/2000
5361,475.43,475.43,475.43,475.43,0,0,0,03/11/2000
5362,472.48,472.48,472.48,472.48,0,0,0,02/11/2000
5363,472.02,472.02,472.02,472.02,0,0,0,01/11/2000
5364,468.76,468.76,468.76,468.76,0,0,0,31/10/2000
5365,471.55,471.55,471.55,471.55,0,0,0,30/10/2000
5366,476.9,476.9,476.9,476.9,0,0,0,25/10/2000
5367,479.66,479.66,479.66,479.66,0,0,0,24/10/2000
5368,475.38,475.38,475.38,475.38,0,0,0,23/10/2000
5369,471.12,471.12,471.12,471.12,0,0,0,20/10/2000
5370,463.71,463.71,463.71,463.71,0,0,0,19/10/2000
5371,453.46,453.46,453.46,453.46,0,0,0,18/10/2000
5372,440.97,440.97,440.97,440.97,0,0,0,17/10/2000
5373,433.92,433.92,433.92,433.92,0,0,0,16/10/2000
5374,429.46,429.46,429.46,429.46,0,0,0,13/10/2000
5375,430.22,430.22,430.22,430.22,0,0,0,03/10/2000
5376,427.76,427.76,427.76,427.76,0,0,0,02/10/2000
5377,423.9,423.9,423.9,423.9,0,0,0,29/09/2000
5378,423.7,423.7,423.7,423.7,0,0,0,27/09/2000
5379,421.56,421.56,421.56,421.56,0,0,0,26/09/2000
5380,421.38,421.38,421.38,421.38,0,0,0,25/09/2000
5381,422.01,422.01,422.01,422.01,0,0,0,22/09/2000
5382,421.7,421.7,421.7,421.7,0,0,0,21/09/2000
5383,421.6,421.6,421.6,421.6,0,0,0,20/09/2000
5384,419.6,419.6,419.6,419.6,0,0,0,19/09/2000
5385,417.35,417.35,417.35,417.35,0,0,0,18/09/2000
5386,421.18,421.18,421.18,421.18,0,0,0,15/09/2000
5387,419.74,419.74,419.74,419.74,0,0,0,14/09/2000
5388,417.24,417.24,417.24,417.24,0,0,0,13/09/2000
5389,408.91,408.91,408.91,408.91,0,0,0,11/09/2000
5390,395.27,395.27,395.27,395.27,0,0,0,08/09/2000
5391,404.65,404.65,404.65,404.65,0,0,0,07/09/2000
5392,401.43,401.43,401.43,401.43,0,0,0,06/09/2000
5393,410.6,410.6,410.6,410.6,0,0,0,05/09/2000
5394,417.92,417.92,417.92,417.92,0,0,0,04/09/2000
5395,419.86,419.86,419.86,419.86,0,0,0,01/09/2000
5396,423.63,423.63,423.63,423.63,0,0,0,31/08/2000
5397,422.74,422.74,422.74,422.74,0,0,0,30/08/2000
5398,425.27,425.27,425.27,425.27,0,0,0,29/08/2000
5399,421.11,421.11,421.11,421.11,0,0,0,28/08/2000
5400,416.94,416.94,416.94,416.94,0,0,0,25/08/2000
5401,406.06,406.06,406.06,406.06,0,0,0,24/08/2000
5402,400.09,400.09,400.09,400.09,0,0,0,23/08/2000
